datetime,power,load,spot,hour,dayofyear,dayofweek,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2021-09-24 07:00:00,0.0,1.42,62.55,7,267,4,96.52999877929688,116.66000366210938,118.54000091552734,116.0500030517578,107.01000213623048,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55
2021-09-24 08:00:00,0.0638301674074074,1.63,96.53,8,267,4,116.66000366210938,118.54000091552734,116.0500030517578,107.01000213623048,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53
2021-09-24 09:00:00,0.1298274585185185,1.64,116.66,9,267,4,118.54000091552734,116.0500030517578,107.01000213623048,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53,116.66
2021-09-24 10:00:00,0.1603172888888888,1.52,118.54,10,267,4,116.0500030517578,107.01000213623048,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53,116.66,118.54
2021-09-24 11:00:00,0.1688258414814815,1.62,116.05,11,267,4,107.01000213623048,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53,116.66,118.54,116.05
2021-09-24 12:00:00,0.1568529518518518,1.42,107.01,12,267,4,89.26000213623047,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53,116.66,118.54,116.05,107.01
2021-09-24 13:00:00,0.3016548392592592,1.07,89.26,13,267,4,87.13999938964844,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,37.7,29.19,28.86,35.54,40.03,52.92,57.47,62.55,96.53,116.66,118.54,116.05,107.01,89.26
2021-09-24 14:00:00,0.3347143792592593,1.12,87.14,14,267,4,82.30000305175781,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797
2021-09-24 15:00:00,0.1493317874074074,1.83,82.3,15,267,4,82.94000244140625,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156
2021-09-24 16:00:00,0.0741641162962963,1.76,82.94,16,267,4,88.2300033569336,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25
2021-09-24 17:00:00,0.0271225651851851,1.67,88.23,17,267,4,99.12000274658205,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047
2021-09-24 18:00:00,0.0,1.48,99.12,18,267,4,99.2699966430664,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952
2021-09-24 19:00:00,0.0,3.16,99.27,19,267,4,97.08000183105467,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156
2021-09-24 20:00:00,0.0,6.45,97.08,20,267,4,81.83000183105469,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266
2021-09-24 21:00:00,0.0,2.08,81.83,21,267,4,79.3499984741211,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624
2021-09-24 22:00:00,0.0,1.88,79.35,22,267,4,70.72000122070312,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688
2021-09-24 23:00:00,0.0,1.79,70.72,23,267,4,58.130001068115234,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047
2021-09-25 00:00:00,0.0,1.34,58.13,0,268,5,56.709999084472656,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13
2021-09-25 01:00:00,0.0,1.37,56.71,1,268,5,56.38999938964844,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71
2021-09-25 02:00:00,0.0,1.37,56.39,2,268,5,54.9900016784668,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39
2021-09-25 03:00:00,0.0,1.01,54.99,3,268,5,53.59000015258789,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99
2021-09-25 04:00:00,0.0,1.01,53.59,4,268,5,47.40999984741211,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59
2021-09-25 05:00:00,0.0,1.0,47.41,5,268,5,53.560001373291016,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41
2021-09-25 06:00:00,0.0,1.04,53.56,6,268,5,56.459999084472656,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56
2021-09-25 07:00:00,0.0,1.12,56.46,7,268,5,69.83999633789062,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46
2021-09-25 08:00:00,0.0847577377777777,0.99,69.84,8,268,5,78.83000183105469,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46,69.84
2021-09-25 09:00:00,0.1934964622222222,1.42,78.83,9,268,5,79.29000091552734,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46,69.84,78.83
2021-09-25 10:00:00,0.4536220807407407,1.45,79.29,10,268,5,80.02999877929688,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46,69.84,78.83,79.29
2021-09-25 11:00:00,0.6099373651851852,1.74,80.03,11,268,5,80.76000213623047,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46,69.84,78.83,79.29,80.03
2021-09-25 12:00:00,1.091574411111111,2.03,80.76,12,268,5,81.02999877929688,78.87999725341797,78.11000061035156,79.25,90.01000213623047,109.98999786376952,121.11000061035156,121.20999908447266,105.94000244140624,94.52999877929688,80.01000213623047,58.13,56.71,56.39,54.99,53.59,47.41,53.56,56.46,69.84,78.83,79.29,80.03,80.76
