pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0,1.6055139840000001,0.0,-1.0459580646937638e-05,18.594,2022-01-08 00:00:00,0.0,5.64,13.216718512972317,0.0,3.873918758125051e-06,3.873918758125051e-06,0.034865268823125455,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.8479767119999998,0.0,-1.0459572369114767e-05,14.475999999999999,2022-01-08 01:00:00,0.0,3.63,13.21670805339167,0.0,3.873915692264728e-06,3.873915692264728e-06,0.03486524123038256,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,1.021123012,0.0,-1.0459564091291895e-05,16.071,2022-01-08 02:00:00,0.0,4.03,13.216697593819301,0.0,3.873912626404405e-06,3.873912626404405e-06,0.03486521363763965,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.8256895919999998,0.0,-1.0459555813469024e-05,14.608,2022-01-08 03:00:00,0.0,3.51,13.21668713425521,0.0,3.8739095605440825e-06,3.8739095605440825e-06,0.034865186044896745,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.74705152,0.0,-1.0459547535646152e-05,14.463999999999999,2022-01-08 04:00:00,0.0,3.2,13.216676674699396,0.0,3.873906494683759e-06,3.873906494683759e-06,0.034865158452153835,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.9875500799999999,0.0,-1.045953925782328e-05,14.690000000000001,2022-01-08 05:00:00,0.0,4.18,13.21666621515186,0.0,3.873903428823437e-06,3.873903428823437e-06,0.03486513085941093,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,1.0135882959999998,0.0,-1.0459530981776766e-05,15.007,2022-01-08 06:00:00,0.0,4.22,13.216655755612603,0.0,3.873900363621024e-06,3.873900363621024e-06,0.03486510327258922,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.86146632,0.0,-1.0459522703953894e-05,15.430000000000001,2022-01-08 07:00:00,0.0,3.51,13.216645296081621,0.0,3.873897297760702e-06,3.873897297760702e-06,0.034865075679846314,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.03976,0.0,-1.0459514426131022e-05,16.6,2022-01-08 08:00:00,0.0,4.0,13.216634836558917,0.0,3.8738942319003785e-06,3.8738942319003785e-06,0.034865048087103404,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,1.2107152039999998,0.0,-1.045950614830815e-05,18.291,2022-01-08 09:00:00,0.0,4.31,13.216624377044491,0.0,3.873891166040056e-06,3.873891166040056e-06,0.0348650204943605,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,1.1080761119999998,0.0,-1.045949787048528e-05,18.203,2022-01-08 10:00:00,0.0,3.96,13.216613917538343,0.0,3.873888100179733e-06,3.873888100179733e-06,0.0348649929016176,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,1.0474036479999997,0.0,-1.0459489592662408e-05,18.102,2022-01-08 11:00:00,0.0,3.76,13.216603458040472,0.0,3.87388503431941e-06,3.87388503431941e-06,0.034864965308874694,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,1.107489328,0.0,-1.0459481314839536e-05,17.003999999999998,2022-01-08 12:00:00,0.0,4.18,13.21659299855088,0.0,3.873881968459087e-06,3.873881968459087e-06,0.034864937716131784,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.977496,0.0,-1.0459473038793021e-05,15.85,2022-01-08 13:00:00,0.0,3.9,13.216582539069565,0.0,3.873878903256674e-06,3.873878903256674e-06,0.03486491012931007,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.86594862,0.0,-1.045946476097015e-05,15.879,2022-01-08 14:00:00,0.0,3.45,13.216572079596526,0.0,3.873875837396351e-06,3.873875837396351e-06,0.03486488253656716,0.0,3.956950674151102e-06,3.956950674151102e-06
