pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,power,load,soc,cost,profit,spot,datetime,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,4.980000019073486,0.0,0.0,0.0,0.0,4.98,0.0,1.4176346934295654,0.0,18.594,2022-01-08 00:00:00,13.321652933959815,0.0,3.90467585020815e-06,3.90467585020815e-06,0.03514208272099495,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.4000000953674316,0.0,0.0,0.0,0.0,2.4,0.0,0.5606457822780608,0.0,14.475999999999999,2022-01-08 01:00:00,13.321642611538731,0.0,3.904672666976694e-06,3.904672666976694e-06,0.03514205291867256,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.633451,0.0,16.071,2022-01-08 02:00:00,13.321632289125647,0.0,3.904669483745238e-06,3.904669483745238e-06,0.03514202684164047,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.809999942779541,0.0,0.0,0.0,0.0,2.81,0.0,0.6610221385395049,0.0,14.608,2022-01-08 03:00:00,13.321621966720562,0.0,3.904666300513782e-06,3.904666300513782e-06,0.035141997039318085,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.490000009536743,0.0,0.0,0.0,0.0,3.49,0.0,0.814753066226387,0.0,14.463999999999999,2022-01-08 04:00:00,13.321611644323475,0.0,3.904663572029676e-06,3.904663572029676e-06,0.035141970962285995,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.490000009536743,0.0,0.0,0.0,0.0,2.49,0.0,0.5882774422531127,0.0,14.690000000000001,2022-01-08 05:00:00,13.321601321934386,0.0,3.90466038879822e-06,3.90466038879822e-06,0.035141944885253906,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.4100000858306885,0.0,0.0,0.0,0.0,2.41,0.0,0.5788502086153983,0.0,15.007,2022-01-08 06:00:00,13.321590999553296,0.0,3.904657205566764e-06,3.904657205566764e-06,0.03514191508293152,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.390000104904175,0.0,0.0,0.0,0.0,2.39,0.0,0.5865825057468413,0.0,15.430000000000001,2022-01-08 07:00:00,13.321580677180204,0.0,3.9046544770826586e-06,3.9046544770826586e-06,0.03514188900589943,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.430000066757202,0.0,0.0,0.0,0.0,2.43,0.0,0.6316542173528671,0.0,16.6,2022-01-08 08:00:00,13.32157035481511,0.0,3.904651293851202e-06,3.904651293851202e-06,0.03514186292886734,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.450000047683716,0.0,0.0,0.0,0.0,2.45,0.0,0.6882255933947563,0.0,18.291,2022-01-08 09:00:00,13.321560032458015,0.0,3.904648110619746e-06,3.904648110619746e-06,0.03514183312654495,0.0,3.956950422434602e-06,3.956950422434602e-06
