pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,1.9299999999999962,0.0,0.0,0.0,0.0,0.1860388759999996,0.0,3.9569506741511e-06,2.693,2020-01-08 00:00:00,0.0,1.93,13.5,0.0,3.956950674282527e-06,3.956950674282527e-06,0.035612556068542744,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.17208774000000004,0.0,3.956947542659373e-06,2.4210000000000003,2020-01-08 01:00:00,0.0,1.85,13.49998931623318,0.0,3.95694754263121e-06,3.95694754263121e-06,0.03561252788368089,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.9199999999999982,0.0,0.0,0.0,0.0,0.16607615999999986,0.0,3.956944411170124e-06,1.895,2020-01-08 02:00:00,0.0,1.92,13.499978632474814,0.0,3.956944411637803e-06,3.956944411637803e-06,0.03561249970474022,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.4799999999999969,0.0,0.0,0.0,0.0,0.10234259199999979,0.0,3.956941279683352e-06,0.496,2020-01-08 03:00:00,0.0,1.48,13.499967948724903,0.0,3.9569412799864864e-06,3.9569412799864864e-06,0.035612471519878376,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.6199999999999974,0.0,0.0,0.0,0.0,0.10226087999999985,-0.0,3.956938148199059e-06,0.01,2020-01-08 04:00:00,0.0,1.62,13.499957264983447,0.0,3.956938148335169e-06,3.956938148335169e-06,0.03561244333501652,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.5799999999999947,0.0,0.0,0.0,0.0,0.09975551199999969,-0.0,3.956935016717245e-06,0.011,2020-01-08 05:00:00,0.0,1.58,13.499946581250446,0.0,3.956935016683853e-06,3.956935016683853e-06,0.035612415150154675,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.6099999999999959,0.0,0.0,0.0,0.0,0.10492369999999974,-0.0,3.9569318852379075e-06,0.175,2020-01-08 06:00:00,0.0,1.61,13.499935897525901,0.0,3.956931885690445e-06,3.956931885690445e-06,0.03561238697121401,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.15081992,0.0,3.956928753761049e-06,2.074,2020-01-08 07:00:00,0.0,1.7,13.49992521380981,0.0,3.956928754039129e-06,3.956928754039129e-06,0.03561235878635216,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7199999999999953,0.0,0.0,0.0,0.0,0.16289569599999953,0.0,3.956925622286669e-06,2.557,2020-01-08 08:00:00,0.0,1.72,13.499914530102174,0.0,3.956925622387812e-06,3.956925622387812e-06,0.03561233060149031,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7299999999999969,0.0,0.0,0.0,0.0,0.1668889479999997,0.0,3.956922490814767e-06,2.699,2020-01-08 09:00:00,0.0,1.73,13.499903846402994,0.0,3.956922490736495e-06,3.956922490736495e-06,0.03561230241662846,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.019999999999996,0.0,0.0,0.0,0.0,0.19574123199999963,0.0,3.9569193593453444e-06,2.734,2020-01-08 10:00:00,0.0,2.02,13.499893162712269,0.0,3.956919359743088e-06,3.956919359743088e-06,0.03561227423768779,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.429999999999996,0.0,0.0,0.0,0.0,0.2351695679999996,0.0,3.956916227878398e-06,2.7239999999999998,2020-01-08 11:00:00,0.0,2.43,13.499882479029997,0.0,3.956916228091771e-06,3.956916228091771e-06,0.03561224605282594,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.25165400000000004,0.0,3.956913096413931e-06,2.725,2020-01-08 12:00:00,0.0,2.6,13.499871795356182,0.0,3.956913096440455e-06,3.956913096440455e-06,0.03561221786796409,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.22751478000000003,0.0,3.9569099649519425e-06,2.727,2020-01-08 13:00:00,0.0,2.35,13.499861111690821,0.0,3.956909965447047e-06,3.956909965447047e-06,0.035612189689023424,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.3699999999999974,0.0,0.0,0.0,0.0,0.22950985199999976,0.0,3.956906833492431e-06,2.729,2020-01-08 14:00:00,0.0,2.37,13.499850428033914,0.0,3.956906833795731e-06,3.956906833795731e-06,0.03561216150416158,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.109999999999996,0.0,0.0,0.0,0.0,0.20456703199999957,0.0,3.956903702035398e-06,2.738,2020-01-08 15:00:00,0.0,2.11,13.499839744385463,0.0,3.9569037021444135e-06,3.9569037021444135e-06,0.03561213331929972,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.359999999999996,0.0,0.0,0.0,0.0,0.2295949599999996,0.0,3.956900570580844e-06,2.7649999999999997,2020-01-08 16:00:00,0.0,2.36,13.499829060745467,0.0,3.956900570493097e-06,3.956900570493097e-06,0.035612105134437876,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.0399999999999956,0.0,0.0,0.0,0.0,0.20046182399999957,0.0,3.9568974391287675e-06,2.8440000000000003,2020-01-08 17:00:00,0.0,2.04,13.499818377113927,0.0,3.95689743949969e-06,3.95689743949969e-06,0.03561207695549721,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.20651540799999996,0.0,3.95689430767917e-06,2.888,2020-01-08 18:00:00,0.0,2.09,13.49980769349084,0.0,3.956894307848373e-06,3.956894307848373e-06,0.035612048770635354,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.29695440000000006,0.0,3.95689117623205e-06,2.902,2020-01-08 19:00:00,0.0,3.0,13.49979700987621,0.0,3.956891176197057e-06,3.956891176197057e-06,0.03561202058577351,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.71898846,0.0,3.956888044787409e-06,2.895,2020-01-08 20:00:00,0.0,7.27,13.499786326270033,0.0,3.956888045203649e-06,3.956888045203649e-06,0.03561199240683284,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.679999999999993,0.0,0.0,0.0,0.0,0.2642823039999993,0.0,3.9568849133452455e-06,2.872,2020-01-08 21:00:00,0.0,2.68,13.499775642672311,0.0,3.956884913552332e-06,3.956884913552332e-06,0.03561196422197099,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.769999999999996,0.0,0.0,0.0,0.0,0.2683830839999996,0.0,3.95688178190556e-06,2.7329999999999997,2020-01-08 22:00:00,0.0,2.77,13.499764959083045,0.0,3.956881781901015e-06,3.956881781901015e-06,0.03561193603710914,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.189999999999996,0.0,0.0,0.0,0.0,0.21145413599999963,0.0,3.956878650468353e-06,2.706,2020-01-08 23:00:00,0.0,2.19,13.499754275502234,0.0,3.956878650907608e-06,3.956878650907608e-06,0.03561190785816847,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.19592834,0.0,3.956875519033624e-06,2.627,2020-01-09 00:00:00,0.0,2.05,13.499743591929876,0.0,3.956875519256292e-06,3.956875519256292e-06,0.035611879673306625,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.15364734,0.0,3.956872387601373e-06,2.429,2020-01-09 01:00:00,0.0,1.65,13.499732908365974,0.0,3.956872387604975e-06,3.956872387604975e-06,0.03561185148844477,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.5399999999999956,0.0,0.0,0.0,0.0,0.1379236319999996,0.0,3.956869256171601e-06,2.1420000000000003,2020-01-09 02:00:00,0.0,1.54,13.499722224810528,0.0,3.9568692566115676e-06,3.9568692566115676e-06,0.03561182330950411,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.5399999999999956,0.0,0.0,0.0,0.0,0.13628137599999962,0.0,3.956866124744306e-06,2.056,2020-01-09 03:00:00,0.0,1.54,13.499711541263535,0.0,3.9568661249602505e-06,3.9568661249602505e-06,0.035611795124642256,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.6199999999999974,0.0,0.0,0.0,0.0,0.14219582399999978,0.0,3.95686299331949e-06,1.998,2020-01-09 04:00:00,0.0,1.62,13.499700857724998,0.0,3.956862993308934e-06,3.956862993308934e-06,0.03561176693978041,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.14886246399999997,0.0,3.956859861897152e-06,2.1079999999999997,2020-01-09 05:00:00,0.0,1.67,13.499690174194916,0.0,3.956859862315527e-06,3.956859862315527e-06,0.03561173876083974,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.15627964,0.0,3.956856730477292e-06,2.3329999999999997,2020-01-09 06:00:00,0.0,1.7,13.499679490673287,0.0,3.95685673066421e-06,3.95685673066421e-06,0.03561171057597789,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7899999999999956,0.0,0.0,0.0,0.0,0.1710123039999996,0.0,3.956853599059911e-06,2.6239999999999997,2020-01-09 07:00:00,0.0,1.79,13.499668807160115,0.0,3.956853599012894e-06,3.956853599012894e-06,0.03561168239111604,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7399999999999967,0.0,0.0,0.0,0.0,0.16701215999999966,0.0,3.956850467645007e-06,2.66,2020-01-09 08:00:00,0.0,1.74,13.499658123655397,0.0,3.9568504680194865e-06,3.9568504680194865e-06,0.03561165421217538,0.0,3.956950674151102e-06,3.956950674151102e-06
