pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,3.7199999999999953,0.0,0.0,0.0,0.0,0.4859897279999994,0.0,3.902990991141071e-06,5.826,2021-01-08 00:00:00,0.0,3.72,13.315904774429086,0.0,3.902990991141071e-06,3.902990991141071e-06,0.035126918920269645,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.5716497200000001,0.0,3.902987902253901e-06,5.099,2021-01-08 01:00:00,0.0,3.19,13.31589423635341,0.0,3.902987902253901e-06,3.902987902253901e-06,0.03512689112028511,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.25821590400000005,0.0,3.90298481336673e-06,4.931,2021-01-08 02:00:00,0.0,3.39,13.315883698286074,0.0,3.90298481336673e-06,3.90298481336673e-06,0.03512686332030057,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.9299999999999935,0.0,0.0,0.0,0.0,0.3432530159999993,0.0,3.9029817244795595e-06,4.738,2021-01-08 03:00:00,0.0,2.99,13.315873160227078,0.0,3.9029817244795595e-06,3.9029817244795595e-06,0.035126835520316035,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3455016000000001,0.0,3.902978635592388e-06,4.578,2021-01-08 04:00:00,0.0,2.49,13.315862622176422,0.0,3.902978635592388e-06,3.902978635592388e-06,0.03512680772033149,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.4899999999999984,0.0,0.0,0.0,0.0,0.2828450759999998,0.0,3.902975546705217e-06,4.451,2021-01-08 05:00:00,0.0,3.35,13.315852084134105,0.0,3.902975546705217e-06,3.902975546705217e-06,0.035126779920346955,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.189999999999995,0.0,0.0,0.0,0.0,0.2519717639999995,0.0,3.902972458475957e-06,4.569,2021-01-08 06:00:00,0.0,3.35,13.31584154610013,0.0,3.902972458475957e-06,3.902972458475957e-06,0.03512675212628361,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.8799999999999955,0.0,0.0,0.0,0.0,0.34793049599999937,0.0,3.902969369588786e-06,5.0329999999999995,2021-01-08 07:00:00,0.0,2.78,13.315831008074491,0.0,3.902969369588786e-06,3.902969369588786e-06,0.035126724326299076,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.069999999999994,0.0,0.0,0.0,0.0,0.4065920279999993,0.0,3.902966280701615e-06,5.971,2021-01-08 08:00:00,0.0,3.2,13.315820470057194,0.0,3.902966280701615e-06,3.902966280701615e-06,0.03512669652631454,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.2199999999999926,0.0,0.0,0.0,0.0,0.3486607679999989,0.0,3.902963191814445e-06,7.956,2021-01-08 09:00:00,0.0,3.54,13.315809932048236,0.0,3.902963191814445e-06,3.902963191814445e-06,0.03512666872633,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.48565296000000013,0.0,3.902960102927274e-06,10.354000000000001,2021-01-08 10:00:00,0.0,3.61,13.315799394047618,0.0,3.902960102927274e-06,3.902960102927274e-06,0.035126640926345466,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.624234,0.0,3.9029570140401035e-06,10.78,2021-01-08 11:00:00,0.0,3.51,13.31578885605534,0.0,3.9029570140401035e-06,3.9029570140401035e-06,0.03512661312636093,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.012618694074074,0.0,2.54,0.0,0.0,0.0,0.011612009981944506,0.486351072,0.0,3.903327741028306e-06,10.732,2021-01-08 12:00:00,0.0,2.76,13.315778318071402,0.0,3.903327741028306e-06,3.903327741028306e-06,0.035129949669254756,2.1341978673870926e-33,3.957329660915487e-06,3.957329660915487e-06
0.0,0.0122927022222222,0.0,2.23,0.0,0.0,0.0,0.02292403482949122,0.41853175200000003,0.0,3.903689741499058e-06,10.426,2021-01-08 13:00:00,0.0,2.95,13.315767779086501,0.0,3.903689741499058e-06,3.903689741499058e-06,0.03513320767349152,0.0,3.957699802552442e-06,3.957699802552442e-06
0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.02292403482949122,0.5760313440000001,0.0,3.903686651953977e-06,9.991,2021-01-08 14:00:00,0.0,3.62,13.3157572391242,0.0,3.903686651953977e-06,3.903686651953977e-06,0.035133179867585795,0.0,3.957699803146924e-06,3.957699803146924e-06
0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.02292403482949122,0.483705352,0.0,3.9036835630668065e-06,9.527,2021-01-08 15:00:00,0.0,3.24,13.315746699170239,0.0,3.9036835630668065e-06,3.9036835630668065e-06,0.03513315206760126,0.0,3.9576998037414076e-06,3.9576998037414076e-06
0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.02292403482949122,0.38142016000000006,0.0,3.903680473521725e-06,9.272,2021-01-08 16:00:00,0.0,3.0,13.315736159224619,0.0,3.903680473521725e-06,3.903680473521725e-06,0.03513312426169553,0.0,3.957699804335892e-06,3.957699804335892e-06
0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.02292403482949122,0.546067272,0.0,3.903677384634555e-06,9.542,2021-01-08 17:00:00,0.0,3.44,13.31572561928734,0.0,3.903677384634555e-06,3.903677384634555e-06,0.035133096461711,0.0,3.957699804930376e-06,3.957699804930376e-06
0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.02292403482949122,0.54622,0.0,3.903674295089474e-06,9.5,2021-01-08 18:00:00,0.0,2.88,13.315715079358402,0.0,3.903674295089474e-06,3.903674295089474e-06,0.03513306865580527,0.0,3.957699805524861e-06,3.957699805524861e-06
0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.02292403482949122,0.432456,0.0,3.903671205544394e-06,11.0,2021-01-08 19:00:00,0.0,2.86,13.315704539437805,0.0,3.903671205544394e-06,3.903671205544394e-06,0.035133040849899544,0.0,3.957699806119345e-06,3.957699806119345e-06
0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.02292403482949122,0.39567346000000003,0.0,3.903668115999313e-06,9.995000000000001,2021-01-08 20:00:00,0.0,3.67,13.31569399952555,0.0,3.903668115999313e-06,3.903668115999313e-06,0.03513301304399381,0.0,3.957699806713831e-06,3.957699806713831e-06
0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.02292403482949122,0.533190944,0.0,3.903665027112142e-06,8.012,2021-01-08 21:00:00,0.0,3.47,13.315683459621637,0.0,3.903665027112142e-06,3.903665027112142e-06,0.03513298524400928,0.0,3.9576998073083175e-06,3.9576998073083175e-06
0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.02292403482949122,0.46987684799999996,0.0,3.903661937567061e-06,6.148,2021-01-08 22:00:00,0.0,2.78,13.315672919726063,0.0,3.903661937567061e-06,3.903661937567061e-06,0.03513295743810355,0.0,3.957699807902803e-06,3.957699807902803e-06
0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.02292403482949122,0.47421458799999994,0.0,3.903658848021981e-06,5.943,2021-01-08 23:00:00,0.0,4.85,13.315662379838832,0.0,3.903658848021981e-06,3.903658848021981e-06,0.03513292963219783,0.0,3.957699808497291e-06,3.957699808497291e-06
0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.02292403482949122,0.5572906799999999,0.0,3.9036557584769e-06,5.622,2021-01-09 00:00:00,0.0,4.63,13.315651839959942,0.0,3.9036557584769e-06,3.9036557584769e-06,0.0351329018262921,0.0,3.957699809091779e-06,3.957699809091779e-06
0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.02292403482949122,0.46704147200000007,0.0,3.9036526695897295e-06,5.048,2021-01-09 01:00:00,0.0,2.86,13.315641300089395,0.0,3.9036526695897295e-06,3.9036526695897295e-06,0.03513287402630757,0.0,3.957699809686267e-06,3.957699809686267e-06
0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.02292403482949122,0.291150016,0.0,3.903649580044649e-06,4.758,2021-01-09 02:00:00,0.0,3.21,13.315630760227187,0.0,3.903649580044649e-06,3.903649580044649e-06,0.03513284622040184,0.0,3.957699810280755e-06,3.957699810280755e-06
0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.02292403482949122,0.232291904,0.0,3.903646490499568e-06,4.704,2021-01-09 03:00:00,0.0,3.66,13.31562022037332,0.0,3.903646490499568e-06,3.903646490499568e-06,0.035132818414496114,0.0,3.957699810875244e-06,3.957699810875244e-06
0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.02292403482949122,0.32489855999999995,0.0,3.903643401612397e-06,4.648,2021-01-09 04:00:00,0.0,3.46,13.315609680527796,0.0,3.903643401612397e-06,3.903643401612397e-06,0.03513279061451157,0.0,3.957699811469733e-06,3.957699811469733e-06
0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.02292403482949122,0.36193326400000003,0.0,3.903640312725226e-06,4.767,2021-01-09 05:00:00,0.0,2.89,13.315599140690612,0.0,3.903640312725226e-06,3.903640312725226e-06,0.035132762814527034,0.0,3.957699812064223e-06,3.957699812064223e-06
0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.02292403482949122,0.266611296,0.0,3.9036372231801455e-06,4.804,2021-01-09 06:00:00,0.0,3.46,13.315588600861767,0.0,3.9036372231801455e-06,3.9036372231801455e-06,0.03513273500862131,0.0,3.957699812658714e-06,3.957699812658714e-06
0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.02292403482949122,0.29996874,0.0,3.903634133635065e-06,4.777,2021-01-09 07:00:00,0.0,3.84,13.315578061041265,0.0,3.903634133635065e-06,3.903634133635065e-06,0.035132707202715587,0.0,3.957699813253204e-06,3.957699813253204e-06
0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.02292403482949122,0.38783507199999995,0.0,3.903631044747894e-06,4.826,2021-01-09 08:00:00,0.0,3.08,13.315567521229104,0.0,3.903631044747894e-06,3.903631044747894e-06,0.03513267940273105,0.0,3.957699813847696e-06,3.957699813847696e-06
0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.02292403482949122,0.30892678399999995,0.0,3.903627955202814e-06,5.215999999999999,2021-01-09 09:00:00,0.0,3.01,13.315556981425283,0.0,3.903627955202814e-06,3.903627955202814e-06,0.035132651596825326,0.0,3.957699814442188e-06,3.957699814442188e-06
0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.02292403482949122,0.35223228000000006,0.0,3.903624865657733e-06,5.811,2021-01-09 10:00:00,0.0,3.9,13.315546441629804,0.0,3.903624865657733e-06,3.903624865657733e-06,0.035132623790919595,0.0,3.957699815036679e-06,3.957699815036679e-06
0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.02292403482949122,0.433828016,0.0,3.903621776770562e-06,6.468000000000001,2021-01-09 11:00:00,0.0,3.7,13.315535901842667,0.0,3.903621776770562e-06,3.903621776770562e-06,0.03513259599093506,0.0,3.957699815631173e-06,3.957699815631173e-06
0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.02292403482949122,0.4444253520000001,0.0,3.903618687225482e-06,6.561,2021-01-09 12:00:00,0.0,3.8,13.31552536206387,0.0,3.903618687225482e-06,3.903618687225482e-06,0.035132568185029335,0.0,3.957699816225666e-06,3.957699816225666e-06
0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.02292403482949122,0.40069629600000006,0.0,3.903615597680401e-06,6.589,2021-01-09 13:00:00,0.0,3.13,13.315514822293414,0.0,3.903615597680401e-06,3.903615597680401e-06,0.03513254037912361,0.0,3.9576998168201596e-06,3.9576998168201596e-06
0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.02292403482949122,0.327952208,0.0,3.9036125087932305e-06,6.497,2021-01-09 14:00:00,0.0,3.29,13.3155042825313,0.0,3.9036125087932305e-06,3.9036125087932305e-06,0.035132512579139075,0.0,3.957699817414654e-06,3.957699817414654e-06
0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.02292403482949122,0.41913348,0.0,3.903609419248149e-06,6.055,2021-01-09 15:00:00,0.0,3.79,13.315493742777527,0.0,3.903609419248149e-06,3.903609419248149e-06,0.035132484773233344,0.0,3.957699818009149e-06,3.957699818009149e-06
0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.02292403482949122,0.7059703760000001,0.0,3.903606329703069e-06,5.814,2021-01-09 16:00:00,0.0,4.05,13.315483203032095,0.0,3.903606329703069e-06,3.903606329703069e-06,0.03513245696732762,0.0,3.957699818603643e-06,3.957699818603643e-06
0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.02292403482949122,0.5962720000000001,0.0,3.903603240815898e-06,6.0,2021-01-09 17:00:00,0.0,2.84,13.315472663295004,0.0,3.903603240815898e-06,3.903603240815898e-06,0.035132429167343084,0.0,3.957699819198139e-06,3.957699819198139e-06
0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.02292403482949122,0.41146654400000005,0.0,3.903600151270818e-06,6.2780000000000005,2021-01-09 18:00:00,0.0,3.74,13.315462123566254,0.0,3.903600151270818e-06,3.903600151270818e-06,0.03513240136143736,0.0,3.957699819792635e-06,3.957699819792635e-06
0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.02292403482949122,0.4556165120000001,0.0,3.9035970623836466e-06,6.992,2021-01-09 19:00:00,0.0,3.72,13.315451583845846,0.0,3.9035970623836466e-06,3.9035970623836466e-06,0.035132373561452816,0.0,3.957699820387131e-06,3.957699820387131e-06
0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.02292403482949122,0.45472098399999994,0.0,3.903593973496476e-06,6.968999999999999,2021-01-09 20:00:00,0.0,3.19,13.315441044133777,0.0,3.903593973496476e-06,3.903593973496476e-06,0.03513234576146829,0.0,3.957699820981629e-06,3.957699820981629e-06
0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.02292403482949122,0.317697396,0.0,3.903590883951395e-06,6.577,2021-01-09 21:00:00,0.0,3.06,13.315430504430049,0.0,3.903590883951395e-06,3.903590883951395e-06,0.035132317955562556,0.0,3.957699821576126e-06,3.957699821576126e-06
0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.02292403482949122,0.338080092,0.0,3.903587794406315e-06,4.993,2021-01-09 22:00:00,0.0,3.74,13.315419964734662,0.0,3.903587794406315e-06,3.903587794406315e-06,0.03513229014965683,0.0,3.9576998221706244e-06,3.9576998221706244e-06
0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.02292403482949122,0.5727898800000001,0.0,3.903584705519144e-06,4.795,2021-01-09 23:00:00,0.0,5.17,13.315409425047617,0.0,3.903584705519144e-06,3.903584705519144e-06,0.035132262349672295,0.0,3.957699822765123e-06,3.957699822765123e-06
0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.02292403482949122,0.554775832,0.0,3.9035816159740634e-06,4.3469999999999995,2021-01-10 00:00:00,0.0,5.66,13.315398885368912,0.0,3.9035816159740634e-06,3.9035816159740634e-06,0.03513223454376657,0.0,3.9576998233596215e-06,3.9576998233596215e-06
0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.02292403482949122,0.43090944,0.0,3.903578527086893e-06,3.664,2021-01-10 01:00:00,0.0,4.98,13.31538834569855,0.0,3.903578527086893e-06,3.903578527086893e-06,0.035132206743782035,0.0,3.957699823954121e-06,3.957699823954121e-06
0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.02292403482949122,0.35165327999999996,0.0,3.903575437541811e-06,3.8840000000000003,2021-01-10 02:00:00,0.0,3.45,13.315377806036526,0.0,3.903575437541811e-06,3.903575437541811e-06,0.035132178937876304,0.0,3.957699824548621e-06,3.957699824548621e-06
0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.02292403482949122,0.346089408,0.0,3.9035723479967316e-06,3.597,2021-01-10 03:00:00,0.0,3.71,13.315367266382845,0.0,3.9035723479967316e-06,3.9035723479967316e-06,0.03513215113197058,0.0,3.9576998251431205e-06,3.9576998251431205e-06
0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.02292403482949122,0.26460428,0.0,3.90356925910956e-06,3.435,2021-01-10 04:00:00,0.0,3.21,13.315356726737505,0.0,3.90356925910956e-06,3.90356925910956e-06,0.035132123331986044,0.0,3.9576998257376225e-06,3.9576998257376225e-06
0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.02292403482949122,0.27308473600000005,0.0,3.90356616956448e-06,3.3869999999999996,2021-01-10 05:00:00,0.0,2.94,13.315346187100506,0.0,3.90356616956448e-06,3.90356616956448e-06,0.03513209552608032,0.0,3.957699826332123e-06,3.957699826332123e-06
0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.02292403482949122,0.3432366720000001,0.0,3.903563080677309e-06,3.3840000000000003,2021-01-10 06:00:00,0.0,3.75,13.315335647471848,0.0,3.903563080677309e-06,3.903563080677309e-06,0.03513206772609578,0.0,3.957699826926625e-06,3.957699826926625e-06
0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.02292403482949122,0.31254324000000006,0.0,3.903559991132228e-06,3.4210000000000003,2021-01-10 07:00:00,0.0,3.72,13.31532510785153,0.0,3.903559991132228e-06,3.903559991132228e-06,0.03513203992019005,0.0,3.957699827521127e-06,3.957699827521127e-06
0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.02292403482949122,0.268594524,0.0,3.903556901587148e-06,3.403,2021-01-10 08:00:00,0.0,3.16,13.315314568239554,0.0,3.903556901587148e-06,3.903556901587148e-06,0.03513201211428433,0.0,3.957699828115629e-06,3.957699828115629e-06
0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.02292403482949122,0.343469028,0.0,3.903553813357887e-06,3.761,2021-01-10 09:00:00,0.0,3.58,13.31530402863592,0.0,3.903553813357887e-06,3.903553813357887e-06,0.03513198432022098,0.0,3.957699828710133e-06,3.957699828710133e-06
0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.02292403482949122,0.37832546400000006,0.0,3.903550723812806e-06,3.9090000000000003,2021-01-10 10:00:00,0.0,3.81,13.315293489040624,0.0,3.903550723812806e-06,3.903550723812806e-06,0.035131956514315256,0.0,3.957699829304637e-06,3.957699829304637e-06
0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.02292403482949122,0.33118489599999995,0.0,3.903547634267726e-06,4.076,2021-01-10 11:00:00,0.0,3.69,13.31528294945367,0.0,3.903547634267726e-06,3.903547634267726e-06,0.03513192870840953,0.0,3.95769982989914e-06,3.95769982989914e-06
0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.02292403482949122,0.317975104,0.0,3.903544545380555e-06,4.4159999999999995,2021-01-10 12:00:00,0.0288776903703703,3.12,13.315272409875057,0.0,3.903544545380555e-06,3.903544545380555e-06,0.035131900908424996,0.0,3.9576998304936456e-06,3.9576998304936456e-06
