pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.306530376,0.0,-1.0683766820562823e-05,2.693,2020-01-08 00:00:00,0.0,3.18,13.5,0.0,3.956950674282527e-06,3.956950674282527e-06,0.035612556068542744,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.16557631200000003,0.0,-1.0683758365104268e-05,2.4210000000000003,2020-01-08 01:00:00,0.0,1.78,13.49998931623318,0.0,3.95694754263121e-06,3.95694754263121e-06,0.03561252788368089,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.22489480000000003,0.0,-1.0683749911422069e-05,1.895,2020-01-08 02:00:00,0.0,2.6,13.499978632474814,0.0,3.956944411637803e-06,3.956944411637803e-06,0.03561249970474022,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.16734396799999998,0.0,-1.0683741455963514e-05,0.496,2020-01-08 03:00:00,0.0,2.42,13.499967948724903,0.0,3.9569412799864864e-06,3.9569412799864864e-06,0.035612471519878376,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.11046700000000001,-0.0,-1.0683733000504958e-05,0.01,2020-01-08 04:00:00,0.0,1.75,13.499957264983447,0.0,3.956938148335169e-06,3.956938148335169e-06,0.03561244333501652,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.14521372,-0.0,-1.0683724545046402e-05,0.011,2020-01-08 05:00:00,0.0,2.3,13.499946581250446,0.0,3.956935016683853e-06,3.956935016683853e-06,0.035612415150154675,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.1766107,-0.0,-1.0683716091364204e-05,0.175,2020-01-08 06:00:00,0.0,2.71,13.499935897525901,0.0,3.956931885690445e-06,3.956931885690445e-06,0.03561238697121401,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.17299931999999998,0.0,-1.0683707635905648e-05,2.074,2020-01-08 07:00:00,0.0,1.95,13.49992521380981,0.0,3.956928754039129e-06,3.956928754039129e-06,0.03561235878635216,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.19793721199999997,0.0,-1.0683699180447093e-05,2.557,2020-01-08 08:00:00,0.0,2.09,13.499914530102174,0.0,3.956925622387812e-06,3.956925622387812e-06,0.03561233060149031,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.314484376,0.0,-1.0683690724988537e-05,2.699,2020-01-08 09:00:00,0.0,3.26,13.499903846402994,0.0,3.956922490736495e-06,3.956922490736495e-06,0.03561230241662846,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.32074429600000004,0.0,-1.0683682271306338e-05,2.734,2020-01-08 10:00:00,0.0,3.31,13.499893162712269,0.0,3.956919359743088e-06,3.956919359743088e-06,0.03561227423768779,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.187748544,0.0,-1.0683673815847783e-05,2.7239999999999998,2020-01-08 11:00:00,0.0,1.94,13.499882479029997,0.0,3.956916228091771e-06,3.956916228091771e-06,0.03561224605282594,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.22939230000000002,0.0,-1.0683665360389227e-05,2.725,2020-01-08 12:00:00,0.0,2.37,13.499871795356182,0.0,3.956913096440455e-06,3.956913096440455e-06,0.03561221786796409,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.24687774,0.0,-1.0683656906707029e-05,2.727,2020-01-08 13:00:00,0.0,2.55,13.499861111690821,0.0,3.956909965447047e-06,3.956909965447047e-06,0.035612189689023424,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.16946930000000002,0.0,-1.0683648451248473e-05,2.729,2020-01-08 14:00:00,0.0,1.75,13.499850428033914,0.0,3.956906833795731e-06,3.956906833795731e-06,0.03561216150416158,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.31024384,0.0,-1.0683639995789918e-05,2.738,2020-01-08 15:00:00,0.0,3.2,13.499839744385463,0.0,3.9569037021444135e-06,3.9569037021444135e-06,0.03561213331929972,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.21694778,0.0,-1.0683631540331362e-05,2.7649999999999997,2020-01-08 16:00:00,0.0,2.23,13.499829060745467,0.0,3.956900570493097e-06,3.956900570493097e-06,0.035612105134437876,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.166068864,0.0,-1.0683623086649163e-05,2.8440000000000003,2020-01-08 17:00:00,0.0,1.69,13.499818377113927,0.0,3.95689743949969e-06,3.95689743949969e-06,0.03561207695549721,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.241099328,0.0,-1.0683614631190608e-05,2.888,2020-01-08 18:00:00,0.0,2.44,13.49980769349084,0.0,3.956894307848373e-06,3.956894307848373e-06,0.035612048770635354,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.254390936,0.0,-1.0683606175732052e-05,2.902,2020-01-08 19:00:00,0.0,2.57,13.49979700987621,0.0,3.956891176197057e-06,3.956891176197057e-06,0.03561202058577351,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.18197232000000002,0.0,-1.0683597722049853e-05,2.895,2020-01-08 20:00:00,0.0,1.84,13.499786326270033,0.0,3.956888045203649e-06,3.956888045203649e-06,0.03561199240683284,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.17257240000000004,0.0,-1.0683589266591298e-05,2.872,2020-01-08 21:00:00,0.0,1.75,13.499775642672311,0.0,3.956884913552332e-06,3.956884913552332e-06,0.03561196422197099,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.235440756,0.0,-1.0683580811132742e-05,2.7329999999999997,2020-01-08 22:00:00,0.0,2.43,13.499764959083045,0.0,3.956881781901015e-06,3.956881781901015e-06,0.03561193603710914,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.36690672,0.0,-1.0683572357450544e-05,2.706,2020-01-08 23:00:00,0.0,3.8,13.499754275502234,0.0,3.956878650907608e-06,3.956878650907608e-06,0.03561190785816847,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.232246764,0.0,-1.0683563901991988e-05,2.627,2020-01-09 00:00:00,0.0,2.43,13.499743591929876,0.0,3.956875519256292e-06,3.956875519256292e-06,0.035611879673306625,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.18065202399999997,0.0,-1.0683555446533433e-05,2.429,2020-01-09 01:00:00,0.0,1.94,13.499732908365974,0.0,3.956872387604975e-06,3.956872387604975e-06,0.03561185148844477,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.234649296,0.0,-1.0683546992851234e-05,2.1420000000000003,2020-01-09 02:00:00,0.0,2.62,13.499722224810528,0.0,3.9568692566115676e-06,3.9568692566115676e-06,0.03561182330950411,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.18318340800000002,0.0,-1.0683538537392678e-05,2.056,2020-01-09 03:00:00,0.0,2.07,13.499711541263535,0.0,3.9568661249602505e-06,3.9568661249602505e-06,0.035611795124642256,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.161506368,0.0,-1.0683530081934123e-05,1.998,2020-01-09 04:00:00,0.0,1.84,13.499700857724998,0.0,3.956862993308934e-06,3.956862993308934e-06,0.03561176693978041,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.22106521599999998,0.0,-1.0683521628251924e-05,2.1079999999999997,2020-01-09 05:00:00,0.0,2.48,13.499690174194916,0.0,3.956859862315527e-06,3.956859862315527e-06,0.03561173876083974,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.24820884000000004,0.0,-1.0683513172793369e-05,2.3329999999999997,2020-01-09 06:00:00,0.0,2.7,13.499679490673287,0.0,3.95685673066421e-06,3.95685673066421e-06,0.03561171057597789,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.18629832000000002,0.0,-1.0683504717334813e-05,2.6239999999999997,2020-01-09 07:00:00,0.0,1.95,13.499668807160115,0.0,3.956853599012894e-06,3.956853599012894e-06,0.03561168239111604,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.20636559999999998,0.0,-1.0683496263652614e-05,2.66,2020-01-09 08:00:00,0.0,2.15,13.499658123655397,0.0,3.9568504680194865e-06,3.9568504680194865e-06,0.03561165421217538,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.267707,0.0,-1.0683487808194059e-05,2.77,2020-01-09 09:00:00,0.0,2.75,13.499647440159134,0.0,3.956847336368169e-06,3.956847336368169e-06,0.03561162602731353,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.3362429,0.0,-1.0683479352735503e-05,2.825,2020-01-09 10:00:00,0.0,3.43,13.499636756671325,0.0,3.956844204716852e-06,3.956844204716852e-06,0.03561159784245167,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0640608118518518,0.0,0.0,2.045939188148148,0.0,0.0,0.0,0.0,0.20071563648976118,0.0,-1.0683470899053304e-05,2.831,2020-01-09 11:00:00,0.0640608118518518,2.11,13.499626073191973,0.0,3.956841073723446e-06,3.956841073723446e-06,0.03561156966351101,0.0,3.956950674151102e-06,3.956950674151102e-06
0.341713037037037,0.0,0.0,2.308286962962963,0.0,0.0,0.0,0.0,0.22671071235437038,0.0,-1.0683462443594749e-05,2.84,2020-01-09 12:00:00,0.341713037037037,2.65,13.499615389721074,0.0,3.956837942072129e-06,3.956837942072129e-06,0.03561154147864916,0.0,3.956950674151102e-06,3.956950674151102e-06
0.5541488570370371,0.0,0.0,2.285851142962963,0.0,0.0,0.0,0.0,0.22442212219473215,0.0,-1.068345398991255e-05,2.837,2020-01-09 13:00:00,0.5541488570370371,2.84,13.49960470625863,0.0,3.956834811078722e-06,3.956834811078722e-06,0.0356115132997085,0.0,3.956950674151102e-06,3.956950674151102e-06
0.3838769251851852,0.0,0.0,1.5361230748148147,0.0,0.0,0.0,0.0,0.1506623367286071,0.0,-1.0683445534453995e-05,2.8289999999999997,2020-01-09 14:00:00,0.3838769251851852,1.92,13.49959402280464,0.0,3.956831679427405e-06,3.956831679427405e-06,0.03561148511484665,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0856981348148148,0.0,0.0,1.9943018651851854,0.0,0.0,0.0,0.0,0.1957981639616433,0.0,-1.0683437078995439e-05,2.837,2020-01-09 15:00:00,0.0856981348148148,2.08,13.499583339359106,0.0,3.956828547776088e-06,3.956828547776088e-06,0.0356114569299848,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0026319333333333,0.0,0.0,2.737368066666667,0.0,0.0,0.0,0.0,0.2773391830424,0.0,-1.068342862531324e-05,3.09,2020-01-09 16:00:00,0.0026319333333333,2.74,13.499572655922027,0.0,3.956825416782681e-06,3.956825416782681e-06,0.03561142875104413,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.22750336000000004,0.0,-1.0683420169854685e-05,3.1100000000000003,2020-01-09 17:00:00,0.0,2.24,13.499561972493401,0.0,3.956822285131364e-06,3.956822285131364e-06,0.035611400566182276,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.21923259200000003,0.0,-1.0683411716172486e-05,3.2590000000000003,2020-01-09 18:00:00,0.0,2.12,13.499551289073231,0.0,3.956819154137958e-06,3.956819154137958e-06,0.03561137238724162,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.3240138600000001,0.0,-1.068340326071393e-05,4.285,2020-01-09 19:00:00,0.0,2.79,13.499540605661515,0.0,3.956816022486641e-06,3.956816022486641e-06,0.03561134420237977,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.348422896,0.0,-1.0683394805255375e-05,4.072,2020-01-09 20:00:00,0.0,3.07,13.499529922258255,0.0,3.9568128908353235e-06,3.9568128908353235e-06,0.035611316017517915,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.20901519600000001,0.0,-1.0683386351573176e-05,2.8329999999999997,2020-01-09 21:00:00,0.0,2.13,13.49951923886345,0.0,3.956809759841917e-06,3.956809759841917e-06,0.035611287838577255,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.23540211200000002,0.0,-1.0683377896114621e-05,2.7640000000000002,2020-01-09 22:00:00,0.0,2.42,13.499508555477098,0.0,3.9568066281906e-06,3.9568066281906e-06,0.0356112596537154,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.43334252,0.0,-1.0683369442432422e-05,2.755,2020-01-09 23:00:00,0.0,4.46,13.499497872099202,0.0,3.956803497197193e-06,3.956803497197193e-06,0.035611231474774734,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.43938336,0.0,-1.0683360986973867e-05,2.69,2020-01-10 00:00:00,0.0,4.56,13.49948718872976,0.0,3.956800365545877e-06,3.956800365545877e-06,0.035611203289912886,0.0,3.956950674151102e-06,3.956950674151102e-06
