pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,power,load,soc,cost,profit,spot,datetime,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,3.7200000286102295,0.0,0.0,0.0,0.0,3.72,0.0,0.485989731737709,0.0,5.826,2021-01-08 00:00:00,13.338457666570424,0.0,3.9096012187656015e-06,3.9096012187656015e-06,0.03518640995025635,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.190000057220459,0.0,0.0,0.0,0.0,3.19,0.0,0.38799205095958716,0.0,5.099,2021-01-08 01:00:00,13.33844733112802,0.0,3.909598035534145e-06,3.909598035534145e-06,0.03518638387322426,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.390000104904175,0.0,0.0,0.0,0.0,3.39,0.0,0.4052555285407067,0.0,4.931,2021-01-08 02:00:00,13.338436995693625,0.0,3.90959530705004e-06,3.90959530705004e-06,0.03518635779619217,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.990000009536743,0.0,0.0,0.0,0.0,2.99,0.0,0.350282089117241,0.0,4.738,2021-01-08 03:00:00,13.338426660267238,0.0,3.909592123818584e-06,3.909592123818584e-06,0.03518632799386978,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.490000009536743,0.0,0.0,0.0,0.0,2.49,0.0,0.28676632909832006,0.0,4.578,2021-01-08 04:00:00,13.33841632484886,0.0,3.909588940587128e-06,3.909588940587128e-06,0.03518630191683769,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.3499999046325684,0.0,0.0,0.0,0.0,3.35,0.0,0.38053452916698455,0.0,4.451,2021-01-08 05:00:00,13.33840598943849,0.0,3.909585757355671e-06,3.909585757355671e-06,0.035186272114515305,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.3499999046325684,0.0,0.0,0.0,0.0,3.35,0.0,0.385436249027443,0.0,4.569,2021-01-08 06:00:00,13.338395654036129,0.0,3.909583028871566e-06,3.909583028871566e-06,0.035186246037483215,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.7799999713897705,0.0,0.0,0.0,0.0,2.78,0.0,0.335849572543621,0.0,5.0329999999999995,2021-01-08 07:00:00,13.338385318641775,0.0,3.909580300387461e-06,3.909580300387461e-06,0.035186223685741425,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.200000047683716,0.0,0.0,0.0,0.0,3.2,0.0,0.42380928631525044,0.0,5.971,2021-01-08 08:00:00,13.33837498325543,0.0,3.909576662408654e-06,3.909576662408654e-06,0.03518619015812874,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.5399999618530273,0.0,0.0,0.0,0.0,3.54,0.0,0.5559725700088503,0.0,7.956,2021-01-08 09:00:00,13.338364647877095,0.0,3.909573933924548e-06,3.909573933924548e-06,0.03518616408109665,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.609999895095825,0.0,0.0,0.0,0.0,3.61,0.0,0.6743104364049912,0.0,10.354000000000001,2021-01-08 10:00:00,13.338354312506768,0.0,3.909571205440443e-06,3.909571205440443e-06,0.03518614172935486,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.509999990463257,0.0,0.0,0.0,0.0,3.51,0.0,0.6741727181682587,0.0,10.78,2021-01-08 11:00:00,13.338343977144449,0.0,3.909567567461636e-06,3.909567567461636e-06,0.03518610820174217,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.759999990463257,0.0,0.0,0.0,0.0,2.76,0.0,0.528475966173935,0.0,10.732,2021-01-08 12:00:00,13.338333641790138,0.0,3.909564838977531e-06,3.909564838977531e-06,0.03518608212471008,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,2.950000047683716,0.0,0.0,0.0,0.0,2.95,0.0,0.5536630889493943,0.0,10.426,2021-01-08 13:00:00,13.338323306443836,0.0,3.909561655746074e-06,3.909561655746074e-06,0.035186056047677994,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.619999885559082,0.0,0.0,0.0,0.0,3.62,0.0,0.6598839871387483,0.0,9.991,2021-01-08 14:00:00,13.338312971105543,0.0,3.909558927261969e-06,3.909558927261969e-06,0.035186029970645905,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.240000009536743,0.0,0.0,0.0,0.0,3.24,0.0,0.571972753683567,0.0,9.527,2021-01-08 15:00:00,13.338302635775257,0.0,3.909555744030513e-06,3.909555744030513e-06,0.03518600016832352,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5201184,0.0,9.272,2021-01-08 16:00:00,13.33829230045298,0.0,3.909552560799057e-06,3.909552560799057e-06,0.03518597409129143,0.0,3.956950422434602e-06,3.956950422434602e-06
0.0,0.0,0.0,3.440000057220459,0.0,0.0,0.0,0.0,3.44,0.0,0.6079195621120453,0.0,9.542,2021-01-08 17:00:00,13.338281965138712,0.0,3.9095493775676005e-06,3.9095493775676005e-06,0.03518594428896904,0.0,3.956950422434602e-06,3.956950422434602e-06
