datetime,power,load,spot,hour,dayofyear,dayofweek,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020-01-01 00:00:00,0.0,0.42,31.46,0,1,2,30.82999992370605,28.780000686645508,28.450000762939453,27.899999618530277,27.520000457763672,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46
2020-01-01 01:00:00,0.0,0.45,30.83,1,1,2,28.780000686645508,28.450000762939453,27.899999618530277,27.520000457763672,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83
2020-01-01 02:00:00,0.0,0.52,28.78,2,1,2,28.450000762939453,27.899999618530277,27.520000457763672,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78
2020-01-01 03:00:00,0.0,0.31,28.45,3,1,2,27.899999618530277,27.520000457763672,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45
2020-01-01 04:00:00,0.0,3.34,27.9,4,1,2,27.520000457763672,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9
2020-01-01 05:00:00,0.0,0.36,27.52,5,1,2,27.540000915527344,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9,27.52
2020-01-01 06:00:00,0.0,0.28,27.54,6,1,2,26.549999237060547,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9,27.52,27.54
2020-01-01 07:00:00,0.0,0.33,26.55,7,1,2,25.82999992370605,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9,27.52,27.54,26.55
2020-01-01 08:00:00,0.0,0.33,25.83,8,1,2,25.06999969482422,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9,27.52,27.54,26.55,25.83
2020-01-01 09:00:00,0.0,0.58,25.07,9,1,2,25.649999618530277,26.149999618530277,26.770000457763672,27.399999618530277,28.07999992370605,28.690000534057617,29.3700008392334,29.96999931335449,30.459999084472656,30.38999938964844,30.059999465942383,29.3799991607666,27.649999618530277,27.32999992370605,31.46,30.83,28.78,28.45,27.9,27.52,27.54,26.55,25.83,25.07
